# 
# 08/16/2023 20:56:08
# Die für das Projekt definierten Parameter sind:
# ,P16 - Numbers,P3 - Vergleichsspannung Maximum [MPa],P4 - Vergleichsspannung Mittelwert [MPa],P5 - Gesamtverformung Maximum [mm],P6 - Gesamtverformung Mittelwert [mm],P7 - Lösung MAPDL Benötigte Zeit [s],P8 - Vergleichsspannung Minimum [MPa],P9 - Gesamtverformung Minimum [mm],P10 - Totale Vergleichsdehnung Minimum [mm mm^-1],P11 - Totale Vergleichsdehnung Maximum [mm mm^-1],P12 - Totale Vergleichsdehnung Mittelwert [mm mm^-1],P13 - Elastische Vergleichsdehnung Minimum [mm mm^-1],P14 - Elastische Vergleichsdehnung Maximum [mm mm^-1],P15 - Elastische Vergleichsdehnung Mittelwert [mm mm^-1]
# 
# Die folgende Kopfzeile definiert die Namen der Spalten durch eine Referenz auf die Parameter.
Name,P16,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15
DP 8918,8919,93.062557874722089,10.015887183875197,0.72963113284288039,0.23248046264090244,17,0.024302016370146742,0,3.1725869575893739E-07,0.0014100609114393592,0.00013690381193255766,3.1725869575893739E-07,0.0014100609114393592,0.00013690381193255766
DP 8919,8920,281.14014371429005,12.395079671095083,1.4172490180302257,0.49872352271553111,18,0.049079079518140042,0,8.6352559947044938E-07,0.0036702370271086693,0.0001687460816940946,8.6352559947044938E-07,0.0036702370271086693,0.0001687460816940946
DP 8920,8921,168.07255634426531,8.3397586326806152,0.55450058451330742,0.19747182712628397,18,0.019260515267789335,0,2.5144274218291685E-07,0.0021941587328910828,0.00011432893382584911,2.5144274218291685E-07,0.0021941587328910828,0.00011432893382584911
DP 8921,8922,143.966533345023,8.7095292522463073,0.78726457671897065,0.33220625868711612,18,0.048791052383822545,0,6.5217986389143334E-07,0.0020442464156076312,0.00011805745008726851,6.5217986389143334E-07,0.0020442464156076312,0.00011805745008726851
DP 8922,8923,69.540340295056282,8.8414907795426654,0.63110013833340151,0.22593626979524886,20,0.0525878136761631,0,6.8652497020593728E-07,0.0010892080414729814,0.00011965586643419074,6.8652497020593728E-07,0.0010892080414729814,0.00011965586643419074
DP 8923,8924,172.19678438279405,11.679145304236155,1.2954149897284446,0.51052657120690093,14,0,0,0,0.0023989711965744696,0.00016097891790961319,0,0.0023989711965744696,0.00016097891790961319
DP 8924,8925,164.74618944719296,10.71094177766947,0.88665035515005619,0.30317061336364742,16,0.032001526465445608,0,4.8656920625944622E-07,0.0021802199189551175,0.00014558932738431923,4.8656920625944622E-07,0.0021802199189551175,0.00014558932738431923
DP 8925,8926,112.02138750876468,10.523552047064797,0.733229424979526,0.25315937319992349,16,0.048184010998237638,0,6.2903410480430466E-07,0.0014757723547518253,0.00014473604480704484,6.2903410480430466E-07,0.0014757723547518253,0.00014473604480704484
DP 8926,8927,217.19056201008698,9.992510692520808,0.83323863303063694,0.284338677116649,18,0.016402411584085758,0,2.2467122562375152E-07,0.0028989804753412804,0.00013849171410037,2.2467122562375152E-07,0.0028989804753412804,0.00013849171410037
DP 8927,8928,118.63587102173042,7.8003776373632583,0.5416796305838445,0.17389221878847305,21,0.10692403320306096,0,1.8625502207214595E-06,0.0015583096537739038,0.00010531675253299213,1.8625502207214595E-06,0.0015583096537739038,0.00010531675253299213
DP 8928,8929,76.48099960443389,8.69551345986472,0.59063009899816854,0.20318982015265555,18,0.06955264580074938,0,1.0351220680604456E-06,0.00099844648502767086,0.00011752663446872138,1.0351220680604456E-06,0.00099844648502767086,0.00011752663446872138
DP 8929,8930,136.81460735480064,9.9510243234943871,0.687292210651245,0.19027339078329361,21,0.11984169379744837,0,2.0562347344821319E-06,0.0017860914813354611,0.00013669203068158214,2.0562347344821319E-06,0.0017860914813354611,0.00013669203068158214
DP 8930,8931,258.42824945270911,11.238884929411373,1.0473177211127727,0.39556698789786449,22,0.050306612412255487,0,8.3639832837434369E-07,0.0034002631437033415,0.00015398866838683753,8.3639832837434369E-07,0.0034002631437033415,0.00015398866838683753
DP 8931,8932,114.50383671512759,9.4563311924587463,0.7018556820485381,0.25036747264119952,17,0,0,0,0.0015046295011416078,0.00013033739499293984,0,0.0015046295011416078,0.00013033739499293984
DP 8932,8933,89.491983295575423,7.89825372872664,0.54618071056337347,0.20734481580026928,18,0.0069632712511706685,0,2.5542982484694221E-07,0.0011751993442885578,0.00010794727668359256,2.5542982484694221E-07,0.0011751993442885578,0.00010794727668359256
DP 8933,8934,102.90560765611079,8.7253937621190687,0.6258321944137567,0.21706711284239627,19,0,0,0,0.0014189340096587937,0.00012191779671087802,0,0.0014189340096587937,0.00012191779671087802
DP 8934,8935,202.77719392727371,10.536162003061836,0.78187694358783622,0.25940958047421553,16,0,0,0,0.0026472220197319984,0.00014527177700094645,0,0.0026472220197319984,0.00014527177700094645
DP 8935,8936,239.6564237922268,11.171328919898878,1.0489689430604467,0.39649934928609293,20,0.03854251179516683,0,7.039914748929732E-07,0.0031398289138451219,0.00015259326290132253,7.039914748929732E-07,0.0031398289138451219,0.00015259326290132253
DP 8936,8937,,,,,,,,,,,,,
DP 8937,8938,109.49355464798769,10.563627713698498,0.80573570356613078,0.27238864651366163,20,0.037381411355172194,0,6.9481930609072151E-07,0.0016220334218814969,0.00014331394451451364,6.9481930609072151E-07,0.0016220334218814969,0.00014331394451451364
DP 8938,8939,141.03171366778105,12.258919087007074,1.0972728236071165,0.31145145663011925,18,0.044141316713446191,0,5.7625743465905543E-07,0.0018926801858469844,0.00016757807443087898,5.7625743465905543E-07,0.0018926801858469844,0.00016757807443087898
DP 8939,8940,151.5277927949146,12.5057836473944,1.2240420875012112,0.45418857340106783,22,0.074478764925583987,0,2.6175987386523047E-06,0.0020188971539027989,0.0001697842161801432,2.6175987386523047E-06,0.0020188971539027989,0.0001697842161801432
DP 8940,8941,115.80695382107703,10.780855377330685,0.884461636955693,0.30301926644734789,27,0.067821189640980772,0,8.8539411535748513E-07,0.0015151030384004116,0.0001467302595952407,8.8539411535748513E-07,0.0015151030384004116,0.0001467302595952407
DP 8941,8942,187.48483601493652,12.825534747549431,1.3913376182958428,0.54114298058875232,13,0,0,0,0.0024486181791871786,0.00017788761832538991,0,0.0024486181791871786,0.00017788761832538991
DP 8942,8943,84.859352680509645,8.6108249503589533,0.60543483533600284,0.21823462175883782,18,0.035819858850893456,0,5.5196110793076514E-07,0.0011078243842348456,0.00011607140824777209,5.5196110793076514E-07,0.0011078243842348456,0.00011607140824777209
DP 8943,8944,149.3522218775183,9.6631621484195058,0.75450965624282351,0.27717847979720128,16,0.026824594654551386,0,3.5019053257201449E-07,0.0019787444034591317,0.00013236830308453282,3.5019053257201449E-07,0.0019787444034591317,0.00013236830308453282
DP 8944,8945,152.73266637868639,11.940695169983988,1.1755714389942207,0.37714950474883185,14,0.025270453937723692,0,3.2990146792144515E-07,0.0020015484187752008,0.00016531627248044819,3.2990146792144515E-07,0.0020015484187752008,0.00016531627248044819
DP 8945,8946,245.94816302192137,15.405348879258071,1.7939639627574806,0.59924178263444117,18,0.083117449350447875,0,1.5436442595273547E-06,0.0033743073698133232,0.0002110884585120387,1.5436442595273547E-06,0.0033743073698133232,0.0002110884585120387
DP 8946,8947,105.50592363921592,9.2847557262222491,0.65306197205965621,0.24783350560151404,14,0.050335489446291862,0,1.1544710787347867E-06,0.001388177799526602,0.00012714101648748211,1.1544710787347867E-06,0.001388177799526602,0.00012714101648748211
DP 8947,8948,187.55267851527123,12.048437045698558,1.0995379428778109,0.36222047048490891,14,0.055795551633961327,0,7.4273324912610406E-07,0.0025186678394675255,0.00016714497302647885,7.4273324912610406E-07,0.0025186678394675255,0.00016714497302647885
DP 8948,8949,178.33979477682993,13.60728872331922,1.4810515927742764,0.46886339411425332,15,0.032061442255168278,0,6.141029302852985E-07,0.0024456267710775137,0.00018543379288465467,6.141029302852985E-07,0.0024456267710775137,0.00018543379288465467
DP 8949,8950,202.03026087305167,11.138292321168937,1.1495371118324329,0.47083802131419428,20,0.061744223847174026,0,1.0212405641141231E-06,0.0026856268911312022,0.00015119743390602059,1.0212405641141231E-06,0.0026856268911312022,0.00015119743390602059
DP 8950,8951,116.61512642993053,9.0293654570782333,0.67953606024053226,0.25693547449990772,19,0.029533059599020958,0,3.8554907177967834E-07,0.0015476084663532674,0.00012274404589496737,3.8554907177967834E-07,0.0015476084663532674,0.00012274404589496737
DP 8951,8952,98.015798732691039,9.1417655833009484,0.65982118925686817,0.21466790319719689,18,0.056596075700495158,0,7.388521794382541E-07,0.0015018724758798878,0.00012416571060980364,7.388521794382541E-07,0.0015018724758798878,0.00012416571060980364
DP 8952,8953,117.82241884571951,8.6782974294599011,0.68159900857427436,0.26411405285461692,17,0.036567119924709825,0,5.6353155741817318E-07,0.0016897531847159069,0.0001182014747535673,5.6353155741817318E-07,0.0016897531847159069,0.0001182014747535673
DP 8953,8954,95.433117719838933,9.5343106182548834,0.68278450064165019,0.22010101751642491,14,0.036320929993509776,0,9.53932840275229E-07,0.0012513582478277385,0.0001318515825010159,9.53932840275229E-07,0.0012513582478277385,0.0001318515825010159
DP 8954,8955,118.90343853057479,9.2797246634175625,0.67110133390964,0.20417418030059781,14,0,0,0,0.0015522642061114311,0.000128598351364402,0,0.0015522642061114311,0.000128598351364402
DP 8955,8956,187.96752299683948,10.934146358662442,0.85134848526094875,0.27971344510620921,18,0.093310507772037435,0,1.4548703006767028E-06,0.0025399656733497977,0.00014919289461105367,1.4548703006767028E-06,0.0025399656733497977,0.00014919289461105367
DP 8956,8957,89.361411446981307,8.7989345798928458,0.61668102891388432,0.21127791230762827,18,0.095016692652733117,0,1.2404268545651576E-06,0.0011694852728396654,0.00011939870587313964,1.2404268545651576E-06,0.0011694852728396654,0.00011939870587313964
DP 8957,8958,89.7065587757807,8.37861430056365,0.57794135076230824,0.21512852807274649,26,0,0,0,0.0011711039114743471,0.00011358367371166319,0,0.0011711039114743471,0.00011358367371166319
DP 8958,8959,166.49240607532153,10.603159224703674,1.0138769466814448,0.36129549136633393,14,0,0,0,0.0021848153555765748,0.00014671074438023831,0,0.0021848153555765748,0.00014671074438023831
DP 8959,8960,121.49972889079352,9.6545747863436411,0.8911876829416594,0.34461468684925955,20,0.059224471145164923,0,1.0655239179868659E-06,0.0017860822457199295,0.000131398956449632,1.0655239179868659E-06,0.0017860822457199295,0.000131398956449632
DP 8960,8961,165.29584684838619,10.988711581803024,1.1036956568666159,0.43625645378992334,19,0.062045089962126564,0,8.099881370071671E-07,0.0021695410832762718,0.00015094577406458612,8.099881370071671E-07,0.0021695410832762718,0.00015094577406458612
DP 8961,8962,149.61553977629765,11.49668838896541,1.0616196806510305,0.40706296153079308,18,0.086060164687145516,0,1.8385386510999524E-06,0.0019847225630655885,0.00015689551458167208,1.8385386510999524E-06,0.0019847225630655885,0.00015689551458167208
DP 8962,8963,294.69127846559553,12.339156240966581,1.2289915787623469,0.48944299187344437,16,0.039006276277046455,0,6.21945076773045E-07,0.0049844031454995275,0.00017273959735614595,6.21945076773045E-07,0.0041302081081084907,0.00017241504205518026
DP 8963,8964,154.50787882050111,9.0743858243258337,0.62236512424795,0.23571728062052913,20,0.061552768408288994,0,9.3820464996952069E-07,0.0020170740317553282,0.0001237798064369869,9.3820464996952069E-07,0.0020170740317553282,0.0001237798064369869
DP 8964,8965,301.75379404256114,17.171753326746614,3.5630133581290107,1.4915512799906998,18,0.042738742862080494,0,7.2902699344012944E-07,0.0051285356748849154,0.00023373352540991,7.2902699344012944E-07,0.0039568158099427819,0.00023280293962981831
DP 8965,8966,188.00343334975958,12.130461939663387,1.1799093918790942,0.41604803934531509,20,0.039376132423346276,0,1.2810401699425711E-06,0.0027138965670019388,0.00016632389720265357,1.2810401699425711E-06,0.0027138965670019388,0.00016632389720265357
DP 8966,8967,272.11894347488123,11.629589603787654,1.1887173981815211,0.40962226955681236,16,0.0735929941298901,0,1.1815691323135979E-06,0.0036609547678381205,0.00016129787844439689,1.1815691323135979E-06,0.0036609547678381205,0.00016129787844439689
DP 8967,8968,305.17323957420865,14.329002983424145,1.9439425184282926,0.73508443599811457,20,0.016455900206672324,0,2.3872993892837258E-07,0.0040342091815546155,0.00019495743121476138,2.3872993892837258E-07,0.0040342091815546155,0.00019495743121476138
DP 8968,8969,253.64787128276132,15.387380365235748,2.1040588719469189,0.76674012285604165,16,0,0,0,0.0034830057993531227,0.00021564508994975236,0,0.0034830057993531227,0.00021562267260067896
DP 8969,8970,189.52573671356961,11.163532566944282,1.25054680038291,0.46796529755252386,20,0.1095694605354464,0,1.9399512893869542E-06,0.002628852892667055,0.00015168461052755827,1.9399512893869542E-06,0.002628852892667055,0.00015168461052755827
DP 8970,8971,233.17023547923708,12.763838527649382,1.4178806674922759,0.57576690611699055,16,0.0032359832443404606,0,7.2319133792575485E-08,0.00304399779997766,0.00017438967641016036,7.2319133792575485E-08,0.00304399779997766,0.00017438967641016036
DP 8971,8972,210.10092600050797,12.290458063787591,1.0914481106323084,0.36915792245014889,14,0,0,0,0.0029299232410266995,0.0001705311355063209,0,0.0029299232410266995,0.0001705311355063209
DP 8972,8973,98.5986686527035,9.0113822680257467,0.67904428750990531,0.262131274275675,21,0.012673514859341218,0,4.6566115941004682E-07,0.0012871888466179371,0.00012210484667448624,4.6566115941004682E-07,0.0012871888466179371,0.00012210484667448624
DP 8973,8974,109.57170400809113,13.378929921267417,1.2785752195994728,0.42733399845354281,17,0.039739462012490068,0,6.5544537619643961E-07,0.0014519949676468969,0.00018019828615299752,6.5544537619643961E-07,0.0014519949676468969,0.00018019828615299752
DP 8974,8975,189.52573671356961,11.163532566947502,1.25054680038291,0.46796529755252386,22,0.1095694605354464,0,1.9399512893869542E-06,0.002628852892667055,0.00015168461052755827,1.9399512893869542E-06,0.002628852892667055,0.00015168461052755827
DP 8975,8976,214.37902406720193,10.28129659278293,0.93727952123414482,0.30474013028952845,20,0.056260119624888749,0,9.85014807497464E-07,0.003561392348880569,0.00014152115764653981,9.85014807497464E-07,0.003561392348880569,0.00014152115764653981
DP 8976,8977,310.35992872812074,13.834766375283628,1.7850144089720237,0.6128605924160776,14,0.036747881084016033,0,4.885689151024053E-07,0.0041268435306847095,0.0001922351458749655,4.885689151024053E-07,0.0041268435306847095,0.00019221597160798409
DP 8977,8978,209.02873327108574,11.656261494079114,1.0106559800194432,0.38363753439340748,14,0.02684428241601566,0,3.5044755009039363E-07,0.0029697274633993707,0.00016224802601489259,3.5044755009039363E-07,0.0029697274633993707,0.00016224802601489259
DP 8978,8979,168.05090528192082,10.235845664348004,0.713747576294085,0.24045632905654893,20,0.010667116877201942,0,4.6009864718143945E-07,0.002193876076489687,0.00014044791713814408,4.6009864718143945E-07,0.002193876076489687,0.00014044791713814408
DP 8979,8980,812.74928550648451,17.217541968908463,60.778222094231758,26.568045467520921,22,0.034487962605572277,0,7.0772057370049879E-07,0.11872982730468114,0.00058830021711068819,7.0772057370049879E-07,0.010818046207229296,0.00024568381299239629
DP 8980,8981,198.92722632724178,15.301101351881275,1.7203465600615038,0.56488691906928412,20,0.022303147266487897,0,2.911638148361817E-07,0.0026105201104655862,0.00020961230054039316,2.911638148361817E-07,0.0026105201104655862,0.00020961230054039316
DP 8981,8982,99.9070918181384,10.231020471202619,0.751848732082816,0.26645289923441412,18,0.063016353525560925,0,2.2643450847681379E-06,0.0013042701175436378,0.00013818064857432433,2.2643450847681379E-06,0.0013042701175436378,0.00013818064857432433
DP 8982,8983,96.608448636526035,8.8718810656584939,0.6475615072911417,0.22813567731189982,18,0.10372180457558046,0,2.3517796421401727E-06,0.0012621264322660863,0.00012107527429514309,2.3517796421401727E-06,0.0012621264322660863,0.00012107527429514309
DP 8983,8984,118.27165960006671,11.399283024897034,1.1599904459820936,0.47484489158958826,15,0,0,0,0.0015532349934801459,0.0001558273503676803,0,0.0015532349934801459,0.0001558273503676803
DP 8984,8985,207.55629815597294,12.297342695530213,1.3963440394573228,0.57021196649047612,17,0.084715183008304579,0,1.8884216501646733E-06,0.0030254706895599761,0.00017314532653132944,1.8884216501646733E-06,0.0030254706895599761,0.00017314532653132944
DP 8985,8986,148.79454686010976,8.635802043111692,0.5800361132034807,0.20018413095229895,18,0.054317067102488709,0,7.62499155371188E-07,0.0019424875499680638,0.00011780617719359262,7.62499155371188E-07,0.0019424875499680638,0.00011780617719359262
DP 8986,8987,247.75957575459722,14.10280492814268,1.7101530921607981,0.67558592690901775,14,0,0,0,0.0032930081554998956,0.00019422738819974418,0,0.0032930081554998956,0.00019422738819974418
DP 8987,8988,117.87165857910871,7.2968456618611324,0.54201647208697357,0.21740081217326679,16,3.7976031389313771E-06,0,5.9763589910222237E-11,0.00154408736852929,9.9737430362214748E-05,5.9763589910222237E-11,0.00154408736852929,9.9737430362214748E-05
DP 8988,8989,200.11639635010997,12.218248560233999,1.1061586523211049,0.36529776205727954,14,0,0,0,0.0026217078945289054,0.00016906928108135005,0,0.0026217078945289054,0.00016906928108135005
DP 8989,8990,150.73022779115149,11.991295201439728,1.2927454116881747,0.51991278267657481,15,0.032456459215866526,0,6.3396544192073634E-07,0.0019755159155465662,0.00016565082512948794,6.3396544192073634E-07,0.0019755159155465662,0.00016565082512948794
DP 8990,8991,201.89192625157821,11.268944197176557,1.2099848052664572,0.43498634195906755,17,0,0,0,0.0027773381443694234,0.00015617234642226649,0,0.0027773381443694234,0.00015617234642226649
DP 8991,8992,101.55500661335049,9.46498654441574,0.7031888827640661,0.24735588335376069,14,0,0,0,0.00143899314571172,0.00012998506685600898,0,0.00143899314571172,0.00012998506685600898
DP 8992,8993,153.1347369211631,10.629772227549596,1.028564202133619,0.36304742207352836,14,0.018116158021278153,0,2.3650336800074E-07,0.0020036731148138642,0.00014753834546705189,2.3650336800074E-07,0.0020036731148138642,0.00014753834546705189
DP 8993,8994,105.60767250610311,10.641556199275069,0.835627649855307,0.29375104411544317,15,0.073619495514315958,0,9.6108999514399329E-07,0.0014482435459891956,0.00014444698654057482,9.6108999514399329E-07,0.0014482435459891956,0.00014444698654057482
DP 8994,8995,76.275371475021245,8.57686393430224,0.59889477872046382,0.21345240936172921,16,0.089843875330528108,0,2.7038297503167996E-06,0.00099576206412166357,0.00011556048539210022,2.7038297503167996E-06,0.00099576206412166357,0.00011556048539210022
DP 8995,8996,136.81459337469514,9.95141766591046,0.68729834232963893,0.19027544187725007,16,0.11984233572879431,0,2.0562347344821319E-06,0.0017860912485048175,0.00013669689068081847,2.0562347344821319E-06,0.0017860912485048175,0.00013669689068081847
DP 8996,8997,102.17080172396442,9.3279023119213615,0.67465689970303833,0.21074013523630716,13,0,0,0,0.0014011271414346993,0.00012932997885442728,0,0.0014011271414346993,0.00012932997885442728
DP 8997,8998,126.04364906334622,10.745290882046795,0.94203779871992743,0.30769313013838978,14,0.00633638003690214,0,1.2724720477308438E-07,0.0016473809373565018,0.00014848131536554989,1.2724720477308438E-07,0.0016473809373565018,0.00014848131536554989
DP 8998,8999,106.60230581301339,9.1529650479796612,0.73599102458925747,0.29031699172697267,16,0.11646708086218223,0,1.5727487152616959E-06,0.0014086371908585231,0.00012394799241243292,1.5727487152616959E-06,0.0014086371908585231,0.00012394799241243292
DP 8999,9000,297.70878729034234,13.958029918756365,1.4124287827800552,0.35654984397949052,13,0.052762397219392174,0,7.21553988114465E-07,0.0038865376263856888,0.00019610302532877702,7.21553988114465E-07,0.0038865376263856888,0.00019610302532877702
DP 9000,9001,124.88644391248013,10.226805717095486,0.719887579533143,0.23481890035716604,14,0.0417735829118729,0,7.0867059775991947E-07,0.0016431609983555973,0.00014043277313225398,7.0867059775991947E-07,0.0016431609983555973,0.00014043277313225398
DP 9001,9002,72.157894282342454,8.5701756616067435,0.59456832596992593,0.21109279133882997,13,0,0,0,0.00094458514649886638,0.0001168732925662498,0,0.00094458514649886638,0.0001168732925662498
DP 9002,9003,321.64938509716887,10.494336477350688,0.93375837353792368,0.36771623657836677,15,0.073957155663922872,0,9.6549808858981123E-07,0.0043754324433393776,0.00014338456485288317,9.6549808858981123E-07,0.0043754324433393776,0.00014338456485288317
DP 9003,9004,97.652715439330848,10.732820944845775,0.80471284267056664,0.26719363133828211,13,0.051067037079466505,0,6.6667149667409831E-07,0.0012826872601484258,0.00014769058451046948,6.6667149667409831E-07,0.0012826872601484258,0.00014769058451046948
DP 9004,9005,249.1004905882844,10.301510858671032,1.0383405328157831,0.41558787061776531,15,0,0,0,0.0044345915084704757,0.00014187808115153516,0,0.0035551663604564965,0.000141607188392839
DP 9005,9006,137.39699593092749,10.612478309216643,0.76009891999521839,0.23470291504443355,15,0.13738176060015658,0,1.9228207861488045E-06,0.0017936944495886564,0.00014446796674413248,1.9228207861488045E-06,0.0017936944495886564,0.00014446796674413248
DP 9006,9007,71.525196924448551,7.9752296147650341,0.50291430621486055,0.18138787736501438,16,0.041362857543938425,0,5.3998508064978523E-07,0.00093428473337553442,0.00010749704340654152,5.3998508064978523E-07,0.00093428473337553442,0.00010749704340654152
DP 9007,9008,108.0360527914288,8.6489101437319675,0.61293020985368085,0.2362347081666501,16,0.063705775989963631,0,8.6188697423494887E-07,0.0015281768670926492,0.0001173677618828768,8.6188697423494887E-07,0.0015281768670926492,0.0001173677618828768
DP 9008,9009,189.52573671356961,11.163532566946891,1.25054680038291,0.46796529755252386,16,0.1095694605354464,0,1.9399512893869542E-06,0.002628852892667055,0.00015168461052753363,1.9399512893869542E-06,0.002628852892667055,0.00015168461052753363
DP 9009,9010,86.403344045703989,9.0361999618452611,0.65853058350159221,0.24032708339783829,15,0.0623340079721077,0,1.2529952755357954E-06,0.0011891831721489627,0.00012312652577611149,1.2529952755357954E-06,0.0011891831721489627,0.00012312652577611149
DP 9010,9011,511.00515978337535,17.352139560334304,18.937238461261302,4.4476379585782011,16,0,0,0,0.055971389636397362,0.000412774177115783,0,0.00671796896494925,0.00024575007682149771
DP 9011,9012,312.24629820645782,17.193758570601776,3.5907264888666517,1.5027064403894386,14,0.03775497253430999,0,1.0801720122799452E-06,0.0041064524557441473,0.00023300982680906336,1.0801720122799452E-06,0.0041064524557441473,0.00023293371581881549
DP 9012,9013,83.658395610550571,8.273693747046023,0.5216841880901113,0.18650975211502083,16,0,0,0,0.0010921461507678032,0.00011222814744094107,0,0.0010921461507678032,0.00011222814744094107
DP 9013,9014,164.69070412157981,11.187351575422996,1.0258138918940385,0.39599847766794705,15,0.042658816480364063,0,5.8488475929152628E-07,0.0021792880143038929,0.00015315461707302171,5.8488475929152628E-07,0.0021792880143038929,0.00015315461707302171
DP 9014,9015,153.73611177649911,12.36883192433546,1.1284419580706033,0.31243746139355166,15,0.037849495499016977,0,7.4397621574462391E-07,0.0020184202585369349,0.00016892190045813166,7.4397621574462391E-07,0.0020184202585369349,0.00016892190045813166
DP 9015,9016,275.16753120095746,14.121112154119531,2.7719050513435772,1.3014229621203841,14,0.045266015606205669,0,5.90940146594221E-07,0.00472808163613081,0.00019658763313852256,5.90940146594221E-07,0.0035992969060316682,0.00019560259250852734
DP 9016,9017,117.82241884571951,8.6782974294606188,0.68159900857427436,0.26411405285461692,14,0.036567119924709825,0,5.6353155741817318E-07,0.0016897531847159069,0.0001182014747535673,5.6353155741817318E-07,0.0016897531847159069,0.0001182014747535673
DP 9017,9018,110.47342743370984,9.5206620760809759,0.62797331155715375,0.20744124940232087,15,0.10793705721368134,0,1.409100036653399E-06,0.0014494305360130966,0.00012968694175999416,1.409100036653399E-06,0.0014494305360130966,0.00012968694175999416
DP 9018,9019,91.09822042064792,9.4693982990837089,0.70757640896429963,0.25220129329496982,13,0.042616331484304243,0,5.563489366977592E-07,0.0012967248912900686,0.00013066137448385415,5.563489366977592E-07,0.0012967248912900686,0.00013066137448385415
DP 9019,9020,297.14814063223628,14.96735011258405,2.5554000060638962,1.0515804816262344,14,0.026086188582958209,0,6.428694803162216E-07,0.0038911851588636637,0.00020752863052556742,6.428694803162216E-07,0.0038911851588636637,0.00020752863052556742
DP 9020,9021,132.05696077192158,8.07776308656811,0.68209048378456538,0.20336701123543646,14,0.058909247228555575,0,7.6905018886463949E-07,0.0017239812295883894,0.00011067301443361744,7.6905018886463949E-07,0.0017239812295883894,0.00011067301443361744
DP 9021,9022,167.17278250817191,12.617022606611712,1.401635598964537,0.56426623515120145,14,0,0,0,0.002182412426918745,0.00017530975130921098,0,0.002182412426918745,0.00017530975130921098
DP 9022,9023,115.50888792403322,8.8211458758249037,0.64380499642509881,0.23963433293525158,18,0.020355436036888067,0,2.7428295368281397E-07,0.0016054949567963679,0.00012001162982835077,2.7428295368281397E-07,0.0016054949567963679,0.00012001162982835077
DP 9023,9024,319.2736942155729,15.90309644470306,6.0286279313103508,1.5494607608403246,14,0.031486503436488643,0,4.1105096215687809E-07,0.0194411501288414,0.00025553541935520566,4.1105096215687809E-07,0.0043320017866790295,0.00022599936246809422
DP 9024,9025,125.28770987647185,11.561334810789161,0.88001664604885366,0.25822854297040582,14,0.037721249910210822,0,1.5119275360575557E-06,0.001635609776712954,0.00015712055941720238,1.5119275360575557E-06,0.001635609776712954,0.00015712055941720238
DP 9025,9026,114.18878566772531,10.765704509337944,0.83437566840064081,0.30578092094728321,14,0.031826361644178604,0,4.1548776152922073E-07,0.0015018849323193233,0.00014602141847411227,4.1548776152922073E-07,0.0015018849323193233,0.00014602141847411227
DP 9026,9027,158.3416683599572,10.146421966275163,1.0933717315420357,0.45556953216962942,13,0.066476133998657275,0,9.73230498857447E-07,0.0021141555160284044,0.00014017144950093257,9.73230498857447E-07,0.0021141555160284044,0.00014017144950093257
DP 9027,9028,301.99240605337735,13.707272060954418,2.6972554703253842,1.2717103301589281,16,0.014732033764647341,0,3.5000061870960053E-07,0.0043860911391675472,0.00018730529781295723,3.5000061870960053E-07,0.0041773088742047548,0.00018717808579210205
DP 9028,9029,108.0360527914288,8.6489101437302836,0.61293020985368085,0.2362347081666501,15,0.063705775989963631,0,8.6188697423494887E-07,0.0015281768670926492,0.0001173677618828768,8.6188697423494887E-07,0.0015281768670926492,0.0001173677618828768
DP 9029,9030,103.53004355863089,10.040994691799106,0.7717933595689801,0.26794827570365454,14,0,0,0,0.0014834495959803462,0.00013825298623708652,0,0.0014834495959803462,0.00013825298623708652
DP 9030,9031,188.98142820962491,11.706335696057655,1.2665205839013933,0.52037753190014491,13,0,0,0,0.0029931315220892429,0.00016263050068759659,0,0.0029931315220892429,0.00016263050068759659
DP 9031,9032,140.44346953485837,10.780880423297843,0.94367040853882278,0.30879857767826779,14,0.0046836787550563934,0,7.22887563142649E-08,0.0018347659497521818,0.00014900648085097531,7.22887563142649E-08,0.0018347659497521818,0.00014900648085097531
DP 9032,9033,118.27165960006671,11.399283024894444,1.1599904459820936,0.47484489158958826,13,0,0,0,0.0015532349934801459,0.0001558273503676803,0,0.0015532349934801459,0.0001558273503676803
DP 9033,9034,277.54596749194553,14.187784746465258,1.781628792522455,0.70860084813557933,14,0.068501200530678055,0,9.2209319291214342E-07,0.0037373479455709456,0.000192975882169147,9.2209319291214342E-07,0.0037373479455709456,0.000192975882169147
DP 9034,9035,126.04364906334622,10.745290882043898,0.94203779871992743,0.30769313013838978,14,0.0063363800372838687,0,1.2724720477308438E-07,0.0016473809373565018,0.0001484813153655995,1.2724720477308438E-07,0.0016473809373565018,0.0001484813153655995
DP 9035,9036,63.493841108541325,8.5616764605958178,0.50275565557559077,0.14914898788810949,16,0.021342847871890988,0,3.835281745523389E-07,0.00082890130579471588,0.00011549083779000883,3.835281745523389E-07,0.00082890130579471588,0.00011549083779000883
DP 9036,9037,139.30817463819776,14.36751231269556,1.4848725697546588,0.51181472259109162,14,0,0,0,0.0018661390349734575,0.00019927350381320955,0,0.0018661390349734575,0.00019927350381320955
